date,Deutschland,USA,Afghanistan,Ägypten,Albanien,Algerien,Andorra,Angola,Anguilla,Antigua und Barbuda,Äquatorialguinea,Argentinien,Armenien,Aruba,Aserbaidschan,Äthiopien,Australien,Bahamas,Bahrain,Bangladesch,Barbados,Belarus,Belgien,Belize,Benin,Bermuda,Bhutan,Bolivien,Bosnien,Botswana,Brasilien,Britische Jungferninseln,Brunei,Bulgarien,Burkina Faso,Burundi,Cayman Islands,Chile,China,Costa Rica,Curaçao,Dänemark,Dominica,Dominikanische Republik,DR Kongo,Dschibuti,Ecuador,El Salvador,Elfenbeinküste,Eritrea,Estland,Eswatini,Falkland Inseln,Färöer Inseln,Fiji,Finnland,Frankreich,Französisch-Polynesien,Gabun,Gambia,Georgien,Ghana,Gibraltar,Grenada,Griechenland,Grönland,Großbritannien,Guam,Guatemala,Guernsey,Guinea,Guinea Bissau,Guyana,Haiti,Honduras,Indien,Indonesien,Irak,Iran,Irland,Island,Isle of Man,Israel,Italien,Jamaika,Japan,Jemen,Jersey,Jordanien,Kambodscha,Kamerun,Kanada,Kap Verde,Kasachstan,Katar,Kenia,Kirgisistan,Kolumbien,Komoren,Kongo,Kosovo,Kroatien,Kuba,Kuwait,Laos,Lesotho,Lettland,Libanon,Liberia,Libyen,Liechtenstein,Litauen,Luxemburg,Madagaskar,Malawi,Malaysia,Malediven,Mali,Malta,Marokko,Marshallinseln,Mauretanien,Mauritius,Mexiko,Moldawien,Monaco,Mongolei,Montenegro,Montserrat,Mosambik,Myanmar,Namibia,Nepal,Neu-Kaledonien,Neuseeland,Nicaragua,Niederlande,Niger,Nigeria,Nördliche Marianen,Nordmazedonien,Norwegen,Oman,Österreich,Osttimor,Pakistan,Palästina,Panama,Papua-Neuguinea,Paraguay,Peru,Philippinen,Polen,Portugal,Puerto Rico,Ruanda,Rumänien,Russland,Saint Lucia,Salomon-Inseln,Sambia,San Marino,São Tomé und Príncipe,Saudi-Arabien,Schweden,Schweiz,Senegal,Serbien,Seychellen,Sierra Leone,Simbabwe,Singapur,Slowakei,Slowenien,Somalia,Spanien,Sri Lanka,St. Kitts und Nevis,St. Martin,St. Vincent Grenadines,Südafrika,Sudan,Südkorea,Südsudan,Surinam,Syrien,Tadschikistan,Taiwan,Tansania,Thailand,Togo,Trinidad Tobago,Tschad,Tschechien,Tunesien,Türkei,Turks-und Caicosinseln,Uganda,Ukraine,Ungarn,Uruguay,US Jungferninseln,Usbekistan,Vanuatu,Vatikan,Venezuela,Vereinigte Arabische Emirate,Vietnam,Westsahara,Zentralafrikanische Republik,Zypern
2020-06-16,3,46,12,11,11,2,1,0,0,0,0,20,129,0,24,1,0,0,219,14,2,55,6,1,2,5,1,45,10,1,86,0,0,8,0,0,25,214,0,8,1,4,0,29,1,23,23,11,6,2,3,14,0,0,0,2,5,0,36,0,2,7,0,0,1,0,11,4,16,0,3,4,1,8,28,6,3,20,19,2,1,0,15,3,1,0,1,4,1,0,6,8,35,11,378,2,6,25,4,4,20,0,1,93,0,0,0,2,3,3,0,2,5,1,1,1,28,2,5,1,0,21,0,27,51,0,0,0,0,1,0,0,9,0,0,5,7,0,2,3,48,2,141,2,0,19,1,108,0,2,102,4,7,21,29,1,8,42,0,0,1,20,68,78,70,2,5,7,0,2,1,43,0,1,2,5,0,0,0,0,39,2,1,1,17,0,5,0,0,0,0,0,0,3,0,11,0,0,10,1,0,2,3,0,0,2,33,0,0,9,2
2020-06-17,3,48,13,11,13,2,3,0,0,0,0,21,133,0,25,1,0,0,204,14,2,54,5,0,2,5,1,46,11,1,87,0,0,8,0,0,26,220,0,8,1,4,0,30,1,21,23,12,7,2,2,13,0,0,0,2,5,0,38,0,2,7,0,0,1,0,11,5,16,0,3,5,2,8,28,6,3,21,20,2,1,0,16,3,1,0,1,3,1,0,5,8,36,12,360,2,7,26,4,3,27,0,1,91,0,0,0,2,3,2,0,2,5,1,1,1,29,2,5,1,0,20,0,28,55,0,0,0,0,1,0,0,9,0,0,8,7,0,2,0,50,1,142,2,0,19,1,111,0,2,103,4,7,20,26,1,9,41,0,0,1,17,73,81,72,2,4,7,0,3,1,42,0,1,2,5,0,0,0,2,40,3,1,2,17,0,5,0,0,0,0,0,0,3,0,11,0,0,11,1,0,2,3,0,0,2,32,0,0,11,1
2020-06-18,4,49,12,11,13,2,3,0,0,0,0,21,136,0,24,1,0,0,201,14,0,53,5,1,2,5,1,47,11,1,87,0,0,8,0,0,20,381,0,8,1,5,0,31,1,18,23,12,7,3,1,14,0,0,0,1,5,0,39,0,2,7,0,0,1,0,11,6,17,0,3,5,2,8,30,6,3,22,21,2,1,0,18,3,1,0,1,5,1,0,4,7,32,13,338,2,8,27,4,3,30,0,1,88,0,0,1,1,2,1,0,2,6,1,1,1,30,1,5,1,0,20,0,28,60,0,0,1,0,1,0,0,10,0,0,8,6,0,2,0,54,2,145,2,0,19,1,111,0,2,99,3,8,20,23,1,9,41,0,0,1,15,24,84,73,2,4,7,0,2,1,39,1,1,2,5,0,0,0,2,43,4,1,2,21,0,5,0,0,0,0,0,0,3,0,12,0,0,11,1,0,1,3,0,0,1,29,0,0,13,1
2020-06-19,5,51,12,11,14,2,4,0,0,0,0,18,131,0,24,1,0,0,229,15,0,51,6,1,2,5,1,46,11,1,83,0,0,8,0,0,20,375,0,8,1,5,0,30,1,16,27,11,6,3,1,12,0,0,0,1,5,0,40,0,2,8,0,0,1,0,10,11,19,0,4,6,3,9,31,6,3,23,21,2,2,0,16,3,1,0,1,5,1,0,7,7,30,13,331,2,10,33,6,3,33,0,1,87,0,0,1,1,3,2,0,1,6,1,1,1,30,1,4,1,0,23,0,28,59,0,0,2,0,1,0,0,11,0,0,8,6,0,2,0,54,2,138,2,0,18,3,112,0,1,91,3,7,21,26,1,10,40,0,0,1,15,23,87,75,2,4,7,0,2,1,36,0,1,1,5,0,0,0,2,43,3,1,2,19,0,5,0,0,0,0,0,0,3,0,12,0,0,11,0,0,1,3,0,0,2,28,0,0,12,1
2020-06-20,5,52,11,11,15,2,3,0,0,0,26,24,125,0,25,1,0,0,195,15,0,51,6,1,2,6,1,48,12,1,97,0,0,8,0,0,12,372,0,9,1,5,0,28,1,13,23,13,7,3,1,13,0,0,0,1,5,0,44,0,1,7,0,0,1,0,10,9,20,0,4,6,3,9,32,6,3,24,21,2,2,0,17,3,1,0,1,5,1,0,8,7,27,14,313,2,12,33,6,3,34,1,1,89,0,0,1,1,3,1,0,1,7,1,1,0,28,1,4,3,0,17,0,29,61,0,0,5,0,1,0,1,11,0,0,5,6,0,2,0,54,2,133,2,0,18,4,119,0,1,84,3,7,22,20,1,10,40,0,0,1,6,20,89,73,3,5,8,0,2,1,30,1,1,1,5,0,0,0,2,44,3,1,1,18,0,5,0,0,0,0,0,0,4,0,12,0,0,12,0,0,2,3,0,0,2,27,0,0,12,1
2020-06-21,5,55,11,11,15,2,3,0,0,0,26,24,122,0,27,1,1,0,189,15,0,50,6,1,2,3,0,49,13,1,103,0,0,9,0,0,12,366,0,9,1,4,0,30,1,12,22,16,8,2,1,12,0,0,0,1,5,0,44,0,1,8,0,0,1,0,10,22,19,0,4,4,3,8,39,7,3,26,21,2,1,0,19,3,1,0,1,5,1,0,7,7,25,15,285,2,13,34,8,4,35,1,1,87,0,0,1,1,3,2,0,1,7,1,0,0,33,1,3,3,0,30,0,29,62,0,0,6,0,0,0,1,11,0,0,5,5,0,2,0,53,2,130,3,0,17,6,122,0,1,81,4,7,23,26,1,11,39,0,0,0,6,18,90,70,2,5,8,0,2,1,28,1,1,1,5,0,0,0,2,46,4,1,2,18,0,5,0,0,0,0,0,0,4,1,12,0,0,12,0,0,2,4,0,0,3,26,0,0,16,1
2020-06-22,5,57,11,11,14,2,3,0,0,0,26,25,119,0,28,1,1,0,196,15,0,48,6,0,2,3,0,51,13,1,103,0,0,9,0,0,12,359,0,10,1,3,0,35,1,12,22,14,9,1,1,13,0,0,0,1,5,0,44,0,1,7,0,0,1,0,10,22,19,0,4,4,3,8,40,7,3,27,21,2,1,0,19,3,1,0,1,5,1,0,7,7,25,16,274,2,15,35,8,4,38,2,1,89,0,0,1,2,3,2,0,1,8,1,1,0,32,1,3,3,0,23,0,29,61,3,0,6,0,0,0,1,11,0,0,5,5,0,2,0,51,2,120,3,0,17,7,126,0,1,78,4,7,24,24,1,11,38,0,0,0,6,17,88,69,2,5,8,0,2,1,26,1,1,1,5,0,0,0,2,47,3,1,2,18,0,5,0,0,0,0,0,0,4,1,12,5,0,12,0,1,3,4,0,0,3,27,0,0,12,0
2020-06-23,5,60,10,10,14,2,3,0,0,0,51,27,119,0,29,1,1,0,207,15,0,46,6,1,3,3,0,56,15,1,103,0,0,9,0,0,12,356,0,11,1,5,0,38,1,10,19,15,8,1,1,12,0,0,0,1,5,0,32,0,1,7,0,0,1,0,10,23,20,0,3,5,6,7,43,7,3,29,21,1,1,0,20,2,1,0,0,2,1,0,8,7,33,16,266,2,16,36,8,4,33,2,0,92,0,0,1,2,3,2,0,1,8,1,1,0,29,1,2,4,0,24,0,29,61,3,1,7,0,0,0,1,10,0,0,5,4,0,2,0,50,2,132,3,0,17,10,126,0,1,67,4,6,23,23,1,11,38,0,0,0,12,19,85,70,2,5,9,0,2,1,26,1,1,1,5,0,0,0,2,48,3,1,1,15,0,4,0,0,0,0,0,0,5,0,11,5,0,12,0,1,3,4,0,0,3,27,0,0,14,0
2020-06-24,5,64,8,10,13,2,1,0,0,0,51,24,125,0,30,1,1,0,214,15,0,44,6,1,3,3,0,57,15,1,106,0,0,9,0,0,3,350,0,12,1,5,0,40,1,8,21,16,9,1,1,13,0,0,0,1,5,0,35,0,1,8,0,0,1,0,10,23,22,0,4,3,4,7,44,7,3,30,21,1,1,0,22,2,2,0,0,2,1,0,8,7,37,17,265,2,18,37,6,4,28,3,0,97,0,1,1,2,3,3,0,1,9,2,2,0,27,0,1,4,0,20,0,29,61,3,1,8,0,0,0,2,9,0,0,5,4,0,2,0,49,2,143,3,0,16,14,126,0,2,73,5,6,23,25,1,11,37,0,0,0,12,17,81,71,2,5,10,0,2,1,25,1,2,1,5,0,0,0,0,51,3,1,1,14,0,4,0,0,0,0,0,0,5,0,11,5,0,13,0,1,3,4,0,0,4,28,0,0,14,1
2020-06-25,5,66,7,10,14,2,1,0,0,40,51,32,128,0,33,1,1,0,220,15,0,41,6,0,3,3,0,59,16,1,111,0,0,10,0,0,5,178,0,13,1,6,0,42,1,9,22,17,7,0,0,11,0,0,0,1,5,0,33,0,1,8,0,0,1,0,9,23,20,0,4,3,5,7,44,8,3,32,21,1,1,0,25,3,2,0,0,1,1,0,9,6,38,18,268,2,20,40,6,4,29,3,0,103,0,1,0,2,3,3,0,1,9,2,2,0,27,1,1,5,0,27,0,30,58,6,0,9,0,0,0,2,12,0,0,2,3,0,2,0,47,2,150,3,0,15,17,128,0,3,73,5,6,24,28,2,11,37,0,0,0,6,13,76,74,2,5,10,0,1,1,24,1,2,1,5,0,0,0,0,54,2,1,1,17,0,4,0,0,0,0,0,0,6,0,11,8,0,13,0,2,7,4,0,0,4,28,0,0,11,1
2020-06-26,4,70,7,11,14,2,0,0,0,40,51,38,138,0,35,1,1,0,222,15,0,39,5,0,4,3,0,61,18,0,118,0,0,10,0,0,5,179,0,15,1,5,0,42,1,8,23,18,8,0,1,10,0,0,0,1,4,0,34,0,1,8,0,0,1,0,9,28,21,0,3,2,4,6,47,8,3,34,21,1,1,0,28,3,2,0,1,1,1,0,8,6,33,18,261,2,22,40,4,6,29,5,0,112,0,1,0,2,3,3,0,1,10,2,2,0,26,1,1,6,0,33,0,30,58,6,0,12,0,0,0,2,12,0,0,2,3,0,2,0,45,2,162,3,0,14,16,134,0,3,74,5,6,23,26,2,11,36,0,0,0,6,11,72,71,3,5,11,0,1,1,22,1,2,1,5,0,0,0,0,59,2,1,1,17,0,4,0,0,0,1,0,0,6,0,11,8,0,14,0,2,8,4,0,0,4,29,0,0,13,1
2020-06-27,4,75,7,11,15,3,0,0,0,40,25,29,142,0,36,1,1,0,237,15,0,36,5,1,3,0,1,60,20,2,115,0,0,11,0,0,2,169,0,15,1,5,0,44,1,8,24,18,7,1,1,9,0,0,0,1,5,1,36,0,1,9,0,0,1,0,8,29,19,0,3,2,6,7,49,8,3,35,21,1,1,0,29,3,1,0,1,1,1,0,5,6,33,19,259,2,24,42,4,6,28,6,0,119,0,1,0,3,2,3,0,1,12,2,2,0,25,1,1,6,0,33,0,30,55,6,0,14,0,0,0,3,12,0,0,2,3,0,2,0,46,2,168,4,0,13,19,133,0,5,75,5,5,23,28,2,12,35,0,0,1,6,9,71,71,2,4,12,0,1,1,23,1,2,1,5,0,0,0,0,63,2,1,1,17,0,4,0,0,0,0,0,0,6,0,11,8,0,14,0,2,7,4,0,0,4,29,0,0,15,1
2020-06-28,4,78,6,10,15,3,0,0,0,40,25,37,148,0,36,1,1,0,240,15,0,33,5,1,4,0,1,62,23,2,117,0,0,11,0,0,2,164,0,17,1,5,0,45,1,8,25,20,7,1,0,10,0,0,0,1,4,1,36,0,1,9,0,0,1,0,8,16,21,0,3,4,6,6,49,9,3,36,21,1,1,0,33,3,1,0,1,1,1,0,5,5,41,19,253,3,25,46,0,4,29,8,0,125,0,1,0,3,3,3,0,1,18,2,2,0,22,1,1,6,0,24,0,30,53,9,0,18,0,0,0,3,11,0,0,2,3,0,2,0,44,2,169,4,0,12,22,128,0,8,76,5,6,23,21,1,12,35,0,0,1,6,7,71,72,3,4,14,0,1,1,24,1,3,1,5,0,0,0,0,67,2,1,1,15,0,4,0,0,0,1,0,0,8,0,11,10,0,14,0,2,7,5,0,0,5,29,0,31,13,1
2020-06-29,4,81,6,10,17,3,0,0,0,40,25,33,153,0,37,1,1,0,240,16,0,31,5,1,3,0,1,62,24,2,123,0,0,11,0,0,2,156,0,18,1,5,0,44,1,6,27,20,6,1,0,13,0,0,0,1,4,1,36,0,0,11,3,0,1,0,8,19,22,0,3,4,6,6,55,9,3,37,21,1,2,0,35,3,1,0,1,1,1,0,4,5,48,19,249,3,26,46,3,4,28,9,0,126,0,1,0,2,3,3,0,1,20,2,2,0,23,1,1,6,0,24,0,31,51,6,0,19,0,0,0,5,13,0,0,2,3,0,2,0,47,2,174,4,0,12,25,133,0,11,75,5,5,24,23,1,12,34,0,0,1,6,7,73,73,4,4,17,0,1,1,23,1,3,1,5,0,0,0,0,70,2,1,1,30,0,4,0,0,0,1,0,0,10,0,12,37,0,15,0,2,5,5,0,0,5,29,0,31,13,1
2020-06-30,4,85,6,10,16,4,0,0,0,41,0,39,153,2,37,1,1,0,233,16,0,29,5,0,3,0,1,58,25,4,124,0,0,12,0,0,6,153,0,20,1,4,0,41,1,6,29,21,7,1,0,13,0,0,0,1,5,1,30,0,0,11,3,0,1,0,8,19,21,0,3,3,4,6,56,9,3,37,21,2,2,0,39,3,1,0,1,1,1,0,3,6,40,19,237,3,28,47,3,3,32,10,0,124,0,1,0,2,2,3,0,1,22,2,2,0,22,1,1,6,0,26,0,31,49,6,0,22,0,0,0,5,15,0,0,2,3,0,2,0,49,2,160,4,0,11,25,142,0,11,84,5,5,25,23,2,12,34,0,0,1,0,5,74,72,4,4,19,0,1,0,23,1,3,1,5,0,0,0,0,73,1,1,1,31,0,4,0,0,0,1,0,0,12,0,12,71,0,15,0,1,8,5,0,0,5,30,0,31,14,1
2020-07-01,4,87,5,10,17,4,0,0,0,41,0,44,147,2,38,1,1,0,225,16,0,28,5,1,3,0,1,59,26,6,121,0,0,12,0,0,8,151,0,22,1,4,0,43,1,7,28,23,6,2,1,12,0,0,0,1,5,1,24,0,0,10,3,0,1,0,7,25,20,0,2,5,5,6,58,9,3,37,21,2,3,0,44,3,1,1,1,1,1,0,2,6,45,120,230,3,31,48,7,3,34,10,0,123,0,0,0,2,3,3,0,1,27,2,2,0,23,1,1,6,0,26,0,31,47,6,0,27,0,0,0,5,16,0,0,5,3,0,2,0,50,2,154,5,0,11,28,147,0,11,75,5,5,23,27,2,13,33,0,0,1,0,3,78,67,4,5,21,0,1,0,25,1,3,1,5,0,0,0,0,77,1,1,1,34,0,4,0,0,0,1,1,0,12,0,12,71,0,14,0,1,8,6,0,0,6,31,0,61,15,1
2020-07-02,4,93,6,10,16,5,0,0,0,1,0,39,141,2,38,1,2,0,234,16,0,26,5,1,3,0,1,59,28,6,123,0,0,13,0,0,8,146,0,25,1,3,0,44,1,8,34,25,7,2,0,13,0,0,0,1,7,1,26,0,0,10,6,0,1,0,7,29,24,0,2,5,5,5,58,10,3,38,21,2,2,0,49,2,1,1,1,0,1,0,1,5,49,126,220,3,28,49,7,5,35,11,0,120,0,1,1,2,3,3,0,1,33,2,2,0,23,1,1,5,0,19,0,32,45,3,0,30,0,0,0,8,12,0,0,5,3,0,2,0,49,2,154,5,0,11,31,151,0,10,73,6,5,23,24,2,13,33,0,0,1,0,2,79,57,7,5,23,0,2,1,26,1,3,0,6,0,0,0,0,81,2,1,1,31,0,4,0,0,0,1,1,0,12,0,12,71,0,14,0,1,11,6,0,0,6,30,0,75,14,1
2020-07-03,3,97,5,10,16,5,0,0,0,3,79,39,138,3,38,1,2,0,229,16,0,25,6,1,2,0,1,61,30,6,127,0,0,13,0,0,8,134,0,27,1,3,0,47,1,8,36,26,7,2,0,15,0,0,0,1,8,1,20,1,1,9,6,0,1,0,7,23,25,0,2,5,4,5,59,10,3,37,21,2,3,0,60,2,1,1,0,1,0,0,0,6,54,131,214,3,40,51,7,3,35,11,0,121,0,1,1,2,3,3,0,1,40,2,2,0,23,1,0,4,0,16,0,33,42,12,0,32,0,0,0,8,12,0,0,5,3,0,2,2,50,2,154,6,0,12,37,146,0,10,72,5,5,23,25,2,13,32,2,0,1,0,3,79,52,6,5,26,0,2,0,27,1,4,0,6,0,0,0,0,85,1,1,1,30,0,4,0,0,0,1,1,0,12,0,11,76,0,13,0,1,16,6,0,0,6,30,0,75,12,1
2020-07-04,3,99,5,10,17,6,0,0,0,3,79,45,135,3,39,0,3,0,220,16,0,24,5,2,1,0,0,64,31,7,125,0,0,14,0,0,8,130,0,29,1,3,0,50,1,10,39,27,7,1,0,16,0,0,0,1,6,0,19,0,1,12,6,0,1,0,7,24,31,0,2,8,3,5,63,10,3,38,21,2,3,0,62,2,1,1,1,1,0,0,0,6,65,137,207,3,40,50,7,7,32,12,0,118,0,1,1,2,3,3,3,1,45,2,3,0,24,1,0,5,0,16,0,33,41,12,0,36,0,0,0,9,12,0,0,5,3,0,2,2,42,2,159,6,0,12,38,143,0,9,71,6,5,22,26,2,13,32,2,0,1,0,3,79,47,7,5,28,0,2,0,26,1,4,0,4,0,0,0,0,90,1,1,1,29,0,4,0,0,0,1,0,0,12,0,11,76,0,13,0,1,29,6,0,0,6,32,0,85,12,1
2020-07-05,3,100,5,10,17,6,0,0,0,3,79,34,134,4,39,0,3,0,219,16,0,23,6,2,1,0,0,64,35,7,125,0,0,15,0,0,8,127,0,33,1,3,0,52,1,10,40,24,7,1,1,18,0,0,0,1,6,0,19,1,1,10,6,0,1,0,6,24,35,0,2,8,5,5,61,11,3,38,21,1,3,0,67,2,1,1,0,1,0,0,0,6,60,142,195,3,41,49,7,6,26,12,0,117,0,1,0,2,3,4,3,1,42,3,3,0,24,1,0,5,0,20,0,33,39,9,0,40,0,0,0,10,13,0,0,5,3,0,2,2,49,2,164,7,0,12,44,149,0,6,71,6,5,23,21,2,13,32,2,0,1,0,3,80,43,8,5,29,0,2,1,24,2,5,1,4,0,2,2,0,96,1,1,1,30,0,4,0,0,0,1,0,0,11,0,11,76,0,13,0,1,29,6,0,0,6,36,0,53,11,1
2020-07-06,3,103,5,10,17,6,0,0,0,3,79,39,129,4,39,0,3,0,223,15,0,22,6,2,0,0,1,68,36,7,123,0,0,15,0,0,8,124,0,37,1,3,0,56,1,15,39,29,7,1,0,18,0,0,0,1,6,0,19,1,1,9,3,0,1,0,6,29,36,0,2,8,5,4,60,11,4,38,21,2,3,0,73,2,1,1,1,1,0,0,4,6,54,147,190,3,42,50,5,6,38,11,0,119,0,2,0,2,2,3,3,1,46,2,3,0,27,1,0,6,0,21,0,34,39,15,0,48,0,0,0,9,11,0,0,5,3,0,2,2,46,2,161,7,0,12,44,152,0,4,72,6,5,22,25,2,14,32,2,0,0,0,3,79,42,8,5,30,0,1,1,21,2,6,1,6,0,2,2,0,100,1,1,0,18,1,4,0,0,0,0,1,0,9,0,10,50,0,13,0,1,30,6,0,0,7,38,0,53,11,1
2020-07-07,3,106,6,9,17,7,0,0,0,4,79,35,127,2,39,0,3,0,218,15,0,21,5,2,0,0,0,73,34,4,121,0,0,15,0,0,3,119,0,39,1,2,0,59,1,17,39,29,7,1,1,19,0,0,0,1,6,0,16,1,1,12,6,0,2,0,6,27,37,0,2,8,5,4,60,11,4,38,22,1,3,0,79,2,1,1,1,6,0,0,6,5,54,150,185,4,44,50,5,6,39,12,0,122,0,3,1,2,2,4,5,1,47,4,3,0,29,1,1,6,0,16,0,34,38,15,0,55,0,0,0,12,9,0,0,5,3,0,2,2,43,1,174,7,0,12,47,154,0,4,72,9,5,22,46,1,14,32,2,0,0,0,4,80,37,8,5,31,72,1,1,23,2,6,1,6,0,2,2,0,105,1,1,1,19,1,4,0,0,0,0,1,0,7,0,10,21,0,12,0,1,31,7,0,0,7,39,0,53,9,1
2020-07-08,3,110,5,9,18,7,0,0,0,4,79,36,127,2,38,1,4,0,217,14,0,20,5,1,0,3,0,72,35,4,126,0,0,16,0,0,2,114,0,40,0,2,0,55,1,20,39,29,6,0,0,21,0,2,0,1,6,0,16,1,1,14,6,0,2,0,6,22,38,0,2,7,5,4,60,11,4,40,22,1,3,0,82,2,1,1,0,6,0,0,9,5,49,54,171,4,43,53,1,6,46,12,0,120,0,3,1,2,3,5,5,1,50,5,3,0,26,1,0,5,0,16,0,34,38,15,0,58,0,0,0,13,8,0,0,5,2,0,2,2,43,1,179,7,0,11,47,159,0,4,74,10,5,22,43,1,14,32,2,0,2,0,5,77,32,8,5,31,72,1,1,21,2,7,1,6,0,2,2,0,110,2,1,1,17,1,4,0,0,0,0,0,0,7,0,10,21,0,12,1,1,36,7,0,0,7,40,0,24,7,1
2020-07-09,3,112,5,8,18,7,0,0,0,7,79,36,125,2,38,1,4,1,214,14,0,19,5,1,1,5,0,76,38,4,125,0,0,17,0,0,0,111,0,41,0,2,0,58,1,19,34,28,7,0,1,26,0,2,0,1,6,0,16,1,1,15,3,0,2,0,6,17,36,0,2,7,5,4,59,12,4,40,22,1,2,0,86,2,1,1,0,6,0,0,9,6,50,56,161,4,49,53,1,8,50,12,0,120,0,3,1,2,2,5,5,1,50,5,3,0,25,1,1,6,0,19,0,34,39,15,0,62,0,1,0,12,8,0,0,5,2,0,2,2,45,1,181,8,0,11,50,160,0,4,75,11,5,23,47,1,15,32,2,0,1,3,4,76,31,7,4,32,82,1,2,20,2,7,1,6,0,2,2,0,112,1,1,1,22,0,4,0,0,0,0,0,0,7,0,10,34,0,12,1,1,50,7,0,0,7,41,0,10,8,1
2020-07-10,3,115,5,8,18,7,0,0,0,5,0,38,121,1,38,1,4,1,225,14,0,18,6,1,1,5,0,75,39,4,123,0,0,19,0,0,0,114,0,49,0,2,0,61,1,25,32,29,7,0,2,30,0,2,0,1,6,0,16,0,1,18,6,0,2,0,6,14,37,0,3,7,5,3,54,12,4,40,21,2,1,0,85,2,1,1,0,5,0,0,9,5,46,58,149,4,40,55,1,8,58,12,0,118,0,5,2,3,3,6,5,1,53,5,3,0,29,0,0,5,0,14,0,34,37,6,0,65,0,1,0,13,7,0,0,5,2,0,2,0,44,1,184,7,0,10,48,164,0,5,75,12,5,24,44,1,16,32,0,0,1,3,4,75,27,7,4,31,85,1,2,19,3,7,1,7,1,2,2,0,120,1,1,1,25,0,4,0,0,0,0,0,0,7,0,9,29,0,12,1,1,53,8,0,0,7,42,0,10,8,1
2020-07-11,3,119,5,7,18,7,0,0,0,6,0,40,118,1,37,1,4,1,221,14,0,17,6,2,1,6,1,76,44,2,124,0,0,21,0,0,0,112,0,50,0,2,0,63,1,22,30,29,7,0,2,30,0,2,0,0,6,0,15,0,1,15,6,0,2,0,6,14,36,0,4,4,4,3,51,13,4,42,21,2,1,0,96,2,1,1,0,5,0,0,9,5,31,58,140,4,44,62,0,9,69,13,0,117,0,5,2,4,3,6,3,1,54,6,3,0,39,1,0,6,0,14,0,34,37,6,0,67,20,1,0,13,5,0,0,5,2,0,2,0,54,1,195,7,0,10,51,171,0,5,74,12,5,25,55,1,17,32,0,0,1,3,4,72,24,7,4,32,91,1,2,20,3,7,1,7,2,4,2,0,126,1,1,1,28,0,4,0,0,0,0,0,0,7,1,9,58,0,12,1,1,54,8,0,0,8,40,0,0,7,2
2020-07-12,3,124,5,7,19,7,0,0,0,6,0,48,114,0,37,1,5,2,220,13,2,16,6,2,2,6,1,79,45,2,125,0,0,21,0,1,0,106,0,52,0,2,0,65,1,22,33,29,8,0,2,31,0,2,0,0,6,0,15,0,1,16,6,0,2,0,6,14,35,0,4,4,2,4,48,13,4,43,21,2,1,0,97,2,1,2,0,5,0,0,9,5,31,60,139,4,51,64,1,9,92,14,0,113,0,7,3,5,3,6,3,1,60,7,3,0,43,1,0,5,0,7,0,35,38,9,0,71,20,1,0,12,4,0,0,5,2,0,2,3,50,1,193,7,0,9,49,173,0,6,73,11,5,26,63,2,18,32,0,0,1,3,4,69,23,7,5,32,91,1,2,19,3,7,1,7,2,2,0,0,130,1,1,1,30,0,4,0,0,0,1,0,0,6,1,9,55,0,12,0,1,67,8,0,0,9,37,0,0,7,1
2020-07-13,3,127,4,7,20,8,0,1,0,6,0,49,109,0,37,2,5,2,218,13,2,15,6,2,2,6,1,77,45,5,124,0,0,22,0,1,0,103,0,52,0,2,0,66,1,18,34,29,8,0,2,32,0,2,1,0,6,0,15,0,1,15,6,0,3,0,6,7,35,0,4,4,3,3,43,13,4,43,20,2,1,0,102,2,1,2,1,5,0,0,6,5,45,61,134,4,53,66,1,10,88,14,0,118,0,7,3,7,3,7,3,1,66,8,3,0,50,0,0,4,0,5,0,35,39,3,0,71,20,1,0,15,4,0,0,5,2,0,2,3,51,1,198,7,0,9,52,176,0,7,73,13,5,25,65,2,18,31,0,0,1,3,4,66,21,7,5,32,91,1,2,22,3,7,0,9,3,2,0,5,136,1,1,1,25,0,4,0,0,0,0,0,0,6,1,9,65,0,11,1,1,66,9,0,0,8,34,0,0,7,2
2020-07-14,3,129,3,7,21,8,4,0,0,4,0,50,108,0,37,1,6,2,223,13,2,14,7,2,2,6,1,76,46,5,124,0,0,21,0,1,0,101,0,55,1,3,0,69,1,16,35,30,7,0,2,33,0,2,1,0,6,0,13,0,1,13,3,0,2,0,6,5,33,0,4,4,3,3,40,14,4,44,20,2,0,0,111,2,1,2,1,4,0,0,4,6,47,65,130,4,53,67,1,10,90,14,0,116,0,7,2,8,3,7,0,1,67,7,3,0,51,0,0,4,0,11,0,35,38,3,1,98,20,1,0,15,3,0,0,5,3,0,2,3,52,1,210,6,0,9,53,185,0,7,75,10,5,26,49,2,19,31,0,0,1,3,5,62,21,7,4,32,19,1,2,22,3,6,0,10,3,2,0,5,140,1,1,0,29,0,4,0,0,0,1,0,0,6,1,9,60,0,12,1,1,97,10,0,0,8,32,0,42,6,2
