date,Afghanistan (gestorben),Afghanistan (positiv),Ägypten (gestorben),Ägypten (positiv),Albanien (gestorben),Albanien (positiv),Algerien (gestorben),Algerien (positiv),Andorra (gestorben),Andorra (positiv),Angola (gestorben),Angola (positiv),Antigua.und.Barbuda (gestorben),Antigua.und.Barbuda (positiv),Äquatorialguinea (gestorben),Äquatorialguinea (positiv),Argentinien (gestorben),Argentinien (positiv),Armenien (gestorben),Armenien (positiv),Aserbaidschan (gestorben),Aserbaidschan (positiv),Äthiopien (gestorben),Äthiopien (positiv),Australien (gestorben),Australien (positiv),Bahamas (gestorben),Bahamas (positiv),Bahrain (gestorben),Bahrain (positiv),Bangladesch (gestorben),Bangladesch (positiv),Barbados (gestorben),Barbados (positiv),Belarus (gestorben),Belarus (positiv),Belgien (gestorben),Belgien (positiv),Belize (gestorben),Belize (positiv),Benin (gestorben),Benin (positiv),Bhutan (gestorben),Bhutan (positiv),Bolivien (gestorben),Bolivien (positiv),Bosnien.und.Herzegowina (gestorben),Bosnien.und.Herzegowina (positiv),Botswana (gestorben),Botswana (positiv),Brasilien (gestorben),Brasilien (positiv),Brunei (gestorben),Brunei (positiv),Bulgarien (gestorben),Bulgarien (positiv),Burkina.Faso (gestorben),Burkina.Faso (positiv),Burundi (gestorben),Burundi (positiv),Chile (gestorben),Chile (positiv),China (gestorben),China (positiv),Costa.Rica (gestorben),Costa.Rica (positiv),Dänemark (gestorben),Dänemark (positiv),Deutschland (gestorben),Deutschland (positiv),Dominica (gestorben),Dominica (positiv),Dominikanische.Republik (gestorben),Dominikanische.Republik (positiv),DR.Kongo (gestorben),DR.Kongo (positiv),Dschibuti (gestorben),Dschibuti (positiv),Ecuador (gestorben),Ecuador (positiv),El.Salvador (gestorben),El.Salvador (positiv),Elfenbeinküste (gestorben),Elfenbeinküste (positiv),Eritrea (gestorben),Eritrea (positiv),Estland (gestorben),Estland (positiv),Eswatini (gestorben),Eswatini (positiv),Fiji (gestorben),Fiji (positiv),Finnland (gestorben),Finnland (positiv),Frankreich (gestorben),Frankreich (positiv),Gabun (gestorben),Gabun (positiv),Gambia (gestorben),Gambia (positiv),Georgien (gestorben),Georgien (positiv),Ghana (gestorben),Ghana (positiv),Grenada (gestorben),Grenada (positiv),Griechenland (gestorben),Griechenland (positiv),Großbritannien (gestorben),Großbritannien (positiv),Guatemala (gestorben),Guatemala (positiv),Guinea (gestorben),Guinea (positiv),Guinea.Bissau (gestorben),Guinea.Bissau (positiv),Guyana (gestorben),Guyana (positiv),Haiti (gestorben),Haiti (positiv),Honduras (gestorben),Honduras (positiv),Indien (gestorben),Indien (positiv),Indonesien (gestorben),Indonesien (positiv),Irak (gestorben),Irak (positiv),Iran (gestorben),Iran (positiv),Irland (gestorben),Irland (positiv),Island (gestorben),Island (positiv),Israel (gestorben),Israel (positiv),Italien (gestorben),Italien (positiv),Jamaika (gestorben),Jamaika (positiv),Japan (gestorben),Japan (positiv),Jemen (gestorben),Jemen (positiv),Jordanien (gestorben),Jordanien (positiv),Kambodscha (gestorben),Kambodscha (positiv),Kamerun (gestorben),Kamerun (positiv),Kanada (gestorben),Kanada (positiv),Kap.Verde (gestorben),Kap.Verde (positiv),Kasachstan (gestorben),Kasachstan (positiv),Katar (gestorben),Katar (positiv),Kenia (gestorben),Kenia (positiv),Kirgisistan (gestorben),Kirgisistan (positiv),Kiribati (gestorben),Kiribati (positiv),Kolumbien (gestorben),Kolumbien (positiv),Komoren (gestorben),Komoren (positiv),Kongo (gestorben),Kongo (positiv),Kosovo (gestorben),Kosovo (positiv),Kroatien (gestorben),Kroatien (positiv),Kuba (gestorben),Kuba (positiv),Kuwait (gestorben),Kuwait (positiv),Laos (gestorben),Laos (positiv),Lesotho (gestorben),Lesotho (positiv),Lettland (gestorben),Lettland (positiv),Libanon (gestorben),Libanon (positiv),Liberia (gestorben),Liberia (positiv),Libyen (gestorben),Libyen (positiv),Liechtenstein (gestorben),Liechtenstein (positiv),Litauen (gestorben),Litauen (positiv),Luxemburg (gestorben),Luxemburg (positiv),Madagaskar (gestorben),Madagaskar (positiv),Malawi (gestorben),Malawi (positiv),Malaysia (gestorben),Malaysia (positiv),Malediven (gestorben),Malediven (positiv),Mali (gestorben),Mali (positiv),Malta (gestorben),Malta (positiv),Marokko (gestorben),Marokko (positiv),Marshallinseln (gestorben),Marshallinseln (positiv),Mauretanien (gestorben),Mauretanien (positiv),Mauritius (gestorben),Mauritius (positiv),Mexiko (gestorben),Mexiko (positiv),Mikronesien (gestorben),Mikronesien (positiv),Moldawien (gestorben),Moldawien (positiv),Monaco (gestorben),Monaco (positiv),Mongolei (gestorben),Mongolei (positiv),Montenegro (gestorben),Montenegro (positiv),Mosambik (gestorben),Mosambik (positiv),Myanmar (gestorben),Myanmar (positiv),Namibia (gestorben),Namibia (positiv),Nepal (gestorben),Nepal (positiv),Neuseeland (gestorben),Neuseeland (positiv),Nicaragua (gestorben),Nicaragua (positiv),Niederlande (gestorben),Niederlande (positiv),Niger (gestorben),Niger (positiv),Nigeria (gestorben),Nigeria (positiv),Nordmazedonien (gestorben),Nordmazedonien (positiv),Norwegen (gestorben),Norwegen (positiv),Oman (gestorben),Oman (positiv),Österreich (gestorben),Österreich (positiv),Osttimor (gestorben),Osttimor (positiv),Pakistan (gestorben),Pakistan (positiv),Palästina (gestorben),Palästina (positiv),Palau (gestorben),Palau (positiv),Panama (gestorben),Panama (positiv),Papua.Neuguinea (gestorben),Papua.Neuguinea (positiv),Paraguay (gestorben),Paraguay (positiv),Peru (gestorben),Peru (positiv),Philippinen (gestorben),Philippinen (positiv),Polen (gestorben),Polen (positiv),Portugal (gestorben),Portugal (positiv),Ruanda (gestorben),Ruanda (positiv),Rumänien (gestorben),Rumänien (positiv),Russland (gestorben),Russland (positiv),Saint.Lucia (gestorben),Saint.Lucia (positiv),Salomon.Inseln (gestorben),Salomon.Inseln (positiv),Sambia (gestorben),Sambia (positiv),Samoa (gestorben),Samoa (positiv),San.Marino (gestorben),San.Marino (positiv),São.Tomé.und.Príncipe (gestorben),São.Tomé.und.Príncipe (positiv),Saudi.Arabien (gestorben),Saudi.Arabien (positiv),Schweden (gestorben),Schweden (positiv),Schweiz (gestorben),Schweiz (positiv),Senegal (gestorben),Senegal (positiv),Serbien (gestorben),Serbien (positiv),Seychellen (gestorben),Seychellen (positiv),Sierra.Leone (gestorben),Sierra.Leone (positiv),Simbabwe (gestorben),Simbabwe (positiv),Singapur (gestorben),Singapur (positiv),Slowakei (gestorben),Slowakei (positiv),Slowenien (gestorben),Slowenien (positiv),Somalia (gestorben),Somalia (positiv),Spanien (gestorben),Spanien (positiv),Sri.Lanka (gestorben),Sri.Lanka (positiv),St..Kitts.und.Nevis (gestorben),St..Kitts.und.Nevis (positiv),St..Vincent.Grenadines (gestorben),St..Vincent.Grenadines (positiv),Südafrika (gestorben),Südafrika (positiv),Sudan (gestorben),Sudan (positiv),Südkorea (gestorben),Südkorea (positiv),Südsudan (gestorben),Südsudan (positiv),Surinam (gestorben),Surinam (positiv),Syrien (gestorben),Syrien (positiv),Tadschikistan (gestorben),Tadschikistan (positiv),Taiwan (gestorben),Taiwan (positiv),Tansania (gestorben),Tansania (positiv),Thailand (gestorben),Thailand (positiv),Togo (gestorben),Togo (positiv),Trinidad.Tobago (gestorben),Trinidad.Tobago (positiv),Tschad (gestorben),Tschad (positiv),Tschechien (gestorben),Tschechien (positiv),Tunesien (gestorben),Tunesien (positiv),Türkei (gestorben),Türkei (positiv),Uganda (gestorben),Uganda (positiv),Ukraine (gestorben),Ukraine (positiv),Ungarn (gestorben),Ungarn (positiv),Uruguay (gestorben),Uruguay (positiv),USA (gestorben),USA (positiv),Usbekistan (gestorben),Usbekistan (positiv),Vanuatu (gestorben),Vanuatu (positiv),Vatikan (gestorben),Vatikan (positiv),Venezuela (gestorben),Venezuela (positiv),Vereinigte.Arabische.Emirate (gestorben),Vereinigte.Arabische.Emirate (positiv),Vietnam (gestorben),Vietnam (positiv),Zentralafrikanische.Republik (gestorben),Zentralafrikanische.Republik (positiv),Zypern (gestorben),Zypern (positiv)
2020-07-01,20,303,83,1465,3,67,7,289,0,0,1,13,0,6,0,48,34,2478,10,621,7,544,4,116,0,63,0,0,3,549,44,3800,0,0,5,354,5,87,0,1,1,42,0,1,46,963,2,133,0,19,972,37160,0,0,3,130,0,6,0,4,146,3947,0,20,1,177,0,26,10,432,0,0,9,679,1,42,0,11,43,945,9,227,1,220,0,8,0,1,1,21,0,0,0,10,19,519,0,80,0,1,0,2,3,446,0,0,0,17,60,495,31,599,1,33,1,14,0,6,2,102,18,813,420,18791,52,1252,103,2117,137,2530,2,12,0,1,2,611,21,193,0,4,1,125,6,25,0,9,0,2,0,0,13,309,1,38,7,3111,2,889,3,210,3,330,0,0,140,3557,0,5,5,130,2,87,0,63,0,4,3,723,0,0,0,3,0,1,0,21,0,20,1,29,0,0,0,2,0,29,1,74,1,46,0,6,0,17,1,28,0,1,2,247,0,0,2,136,0,0,598,4989,0,0,8,260,0,0,0,1,0,27,0,20,0,1,0,30,1,474,0,2,1,50,3,76,0,3,9,638,7,144,0,15,6,1094,2,61,0,0,81,3548,1,204,0,0,14,919,0,0,1,105,524,3398,9,888,12,279,5,336,0,30,16,353,145,6777,0,0,0,0,2,20,0,0,0,0,0,1,44,3851,23,840,1,68,3,114,3,229,0,10,1,21,0,11,0,214,0,11,0,10,0,13,5,368,0,8,0,0,0,0,78,6791,8,88,0,49,0,11,0,25,0,9,0,54,0,0,0,0,0,2,0,11,0,1,0,1,1,181,0,2,18,1349,0,13,18,867,1,6,0,6,519,43990,1,256,0,0,0,0,2,242,1,419,0,0,1,92,0,1
2020-07-02,19,264,84,1453,3,67,7,316,0,0,1,15,0,1,3,153,34,2498,9,596,7,547,3,96,0,67,0,0,3,537,44,3810,0,0,5,331,5,84,0,1,1,26,0,1,51,1004,2,142,0,19,988,38392,0,0,3,130,0,5,0,4,145,3640,0,18,1,191,0,26,9,428,0,0,10,722,1,42,0,11,42,902,9,238,1,237,0,10,0,1,0,24,0,0,0,10,18,560,0,61,0,2,0,3,3,380,0,0,0,20,52,396,31,636,1,39,1,14,0,5,2,93,24,822,416,19306,52,1315,103,2081,139,2538,2,12,0,2,2,701,20,179,0,4,1,143,5,21,0,7,0,2,0,0,12,314,1,43,7,3261,2,866,3,222,5,366,0,0,141,3644,0,4,5,111,2,90,0,61,0,5,3,724,0,0,0,3,0,2,0,19,0,20,1,28,0,0,0,3,0,35,1,82,1,55,0,6,0,18,1,32,0,0,2,233,0,0,1,124,0,0,590,5080,0,0,8,242,0,1,0,0,0,29,0,19,0,2,0,27,1,480,0,1,1,50,3,72,0,4,10,642,8,147,0,16,6,1093,1,66,0,0,84,3736,1,243,0,0,15,886,0,0,1,105,527,3343,9,819,11,290,5,338,0,30,17,351,153,6726,0,0,0,0,2,19,0,0,0,0,0,1,46,3853,26,755,1,77,4,117,3,260,0,10,1,23,0,9,0,225,0,10,0,12,0,9,5,374,0,8,0,0,0,0,79,7098,7,98,0,52,0,11,0,25,0,10,0,52,0,0,0,0,0,3,0,11,0,1,0,1,1,187,0,2,17,1310,0,12,17,852,1,6,0,6,543,46320,1,272,0,0,0,0,3,244,1,415,0,0,1,78,0,1
2020-07-03,20,268,83,1422,3,69,7,341,0,0,1,17,0,0,3,153,36,2492,8,582,7,557,2,60,0,94,0,0,3,515,44,3702,0,0,6,326,5,89,0,1,1,21,0,1,55,1056,2,147,0,26,1030,37730,0,0,3,141,0,6,0,7,140,3533,0,16,1,211,0,22,6,392,0,0,9,769,1,67,0,13,42,972,10,250,1,215,0,7,0,1,1,26,0,0,0,7,17,457,1,59,0,2,0,3,2,508,0,0,0,20,48,377,30,781,1,37,0,22,0,6,2,87,19,875,424,19909,50,1324,100,2118,146,2529,1,12,0,1,2,769,18,175,0,5,1,146,6,22,0,6,0,0,0,0,12,324,1,51,5,3629,2,838,2,236,4,347,0,0,138,3580,0,5,4,108,2,90,1,67,0,5,3,710,0,0,0,2,0,1,0,19,0,21,1,29,0,0,0,3,0,39,1,84,0,70,0,6,0,18,1,32,0,0,2,236,0,0,1,114,0,0,581,5266,0,0,8,238,0,1,0,0,1,32,0,18,0,2,0,33,1,501,0,1,1,50,2,69,0,3,11,609,9,147,0,13,6,1128,1,75,0,0,74,3288,1,254,0,0,18,870,0,0,1,91,531,3319,8,895,11,287,6,327,0,32,18,353,153,6715,0,0,0,0,1,14,0,0,0,0,0,1,47,3889,20,683,0,88,4,116,5,277,0,10,0,19,0,9,0,218,0,11,0,13,0,9,7,377,0,8,0,0,0,0,87,7505,5,101,0,54,0,11,0,25,0,10,0,44,0,0,0,0,0,3,0,11,0,1,0,1,1,183,0,2,17,1278,0,11,19,819,1,6,0,5,549,47084,1,281,0,0,0,0,3,251,1,453,0,0,1,83,0,1
2020-07-04,16,294,82,1445,3,70,8,362,0,0,1,12,0,0,3,153,39,2519,8,570,7,559,1,39,0,108,0,0,3,513,43,3672,0,0,6,311,6,90,0,1,1,11,0,0,58,1056,2,147,0,26,1028,37620,0,0,4,150,0,7,0,3,121,3440,0,16,1,235,0,22,7,391,0,0,10,795,1,67,0,13,49,994,10,254,1,217,0,3,0,1,1,30,0,0,0,7,16,444,1,59,0,2,0,4,2,422,0,0,0,21,46,375,31,872,1,40,0,22,0,6,2,80,21,845,453,20615,53,1333,101,2156,149,2528,1,10,0,1,2,829,20,183,0,5,1,172,6,21,0,6,0,0,0,0,12,306,1,47,3,3836,2,789,3,252,5,369,0,0,143,3543,0,5,4,98,2,98,1,67,0,6,3,702,0,0,0,2,0,1,0,19,0,20,1,37,0,0,0,3,0,37,2,103,1,82,0,6,0,19,1,26,0,0,2,278,0,0,1,115,0,0,569,5623,0,0,8,227,0,0,0,0,1,36,0,19,0,2,0,34,1,455,0,1,1,50,3,68,0,3,11,584,8,147,0,11,6,1165,1,84,0,0,72,3190,1,289,0,0,18,904,0,0,1,63,539,3299,8,1004,11,286,6,340,0,31,20,366,150,6684,0,0,0,0,1,14,0,0,0,0,0,1,50,3918,20,628,0,92,4,116,6,291,0,9,0,18,0,19,0,203,0,13,0,15,0,12,6,297,0,6,0,0,0,0,88,8025,5,62,0,54,0,11,0,14,0,12,0,51,0,0,0,0,0,3,0,9,0,1,0,1,0,163,0,3,18,1247,0,11,17,814,2,5,0,4,522,47708,2,289,0,0,0,0,3,231,1,500,0,0,0,77,0,1
2020-07-05,20,283,79,1438,3,70,8,381,0,0,1,11,0,0,3,153,39,2555,8,566,7,557,1,22,0,117,0,0,2,523,45,3519,0,0,6,297,6,103,0,1,1,7,0,1,60,1110,2,147,0,26,1035,36987,0,0,4,150,0,4,0,3,114,3364,0,16,1,267,0,23,8,404,0,0,10,865,1,67,0,21,50,958,9,263,1,239,0,3,0,1,0,30,0,0,0,8,16,503,1,59,0,2,0,4,1,478,0,0,0,20,45,391,31,903,0,38,0,22,0,6,2,73,23,837,460,21299,60,1391,102,2154,152,2538,1,13,0,1,2,893,18,186,0,5,1,186,5,21,0,6,0,0,0,0,11,279,1,42,1,3892,3,769,2,259,5,337,0,0,127,3620,0,6,4,83,3,109,1,66,0,6,3,714,0,0,0,7,0,1,0,19,0,15,2,41,0,0,0,3,0,40,2,123,1,67,0,4,0,21,1,26,0,0,2,309,0,0,1,104,0,0,570,5714,0,0,8,223,0,1,0,0,0,43,0,18,0,2,0,33,1,430,0,1,1,50,3,68,0,2,11,592,8,138,0,11,7,1147,1,89,0,0,85,3615,2,327,0,0,20,923,0,0,1,43,536,3328,8,1257,11,292,7,322,0,29,20,380,155,6674,0,0,0,0,1,11,0,0,0,0,0,1,52,3859,20,613,0,93,4,116,6,298,0,2,0,16,0,21,0,192,0,14,0,17,0,15,6,254,0,6,0,0,0,0,106,8374,5,65,0,54,0,5,0,15,1,15,0,52,0,0,0,0,0,4,0,5,0,1,0,1,0,130,0,3,18,1217,0,11,18,802,1,6,0,4,523,49138,2,296,0,0,0,0,3,267,1,535,0,0,0,77,0,1
2020-07-06,23,279,79,1353,3,71,8,405,0,0,1,10,0,0,3,153,43,2597,8,544,7,553,0,0,0,132,0,0,2,512,45,3402,0,0,6,288,6,100,0,1,0,2,0,0,58,1198,2,162,0,20,1025,36441,0,0,4,155,0,6,0,3,116,3223,0,16,1,282,0,18,7,432,0,0,10,902,1,67,0,24,46,959,8,265,1,250,0,3,0,1,0,31,0,0,0,7,16,557,1,50,0,2,0,4,2,532,0,0,0,25,43,354,34,938,0,37,0,19,0,5,2,82,24,835,467,21832,62,1409,104,2161,152,2549,1,10,0,1,3,947,18,198,0,6,1,196,6,23,0,6,0,0,0,0,10,284,1,43,11,3981,3,748,3,268,6,406,0,0,134,3605,0,6,2,70,4,119,1,71,0,6,3,731,0,0,0,9,0,1,0,20,0,17,2,45,0,0,0,4,0,41,2,159,1,84,0,4,1,22,1,23,0,0,2,298,0,0,1,102,0,0,571,5870,0,0,8,221,0,1,0,1,0,49,0,18,0,2,0,41,1,388,0,1,1,50,3,62,0,3,12,593,7,131,0,11,7,1239,0,92,0,0,76,3596,2,308,0,0,21,936,0,0,1,38,542,3334,7,1414,11,286,7,317,0,16,19,377,161,6658,0,0,0,0,1,9,0,0,0,0,0,1,53,3897,20,545,0,95,4,111,6,305,0,1,0,14,0,23,0,189,0,14,0,19,0,15,6,403,0,5,0,0,0,0,112,8780,6,64,0,54,0,5,0,16,1,15,0,52,0,0,0,0,0,4,0,5,0,1,0,1,0,109,0,4,18,1176,0,12,17,788,1,6,0,4,522,49396,2,306,0,0,0,0,3,269,1,546,0,2,1,60,0,1
2020-07-07,24,267,77,1281,3,72,8,425,0,0,1,15,0,0,3,153,48,2699,9,535,7,550,0,0,0,138,0,0,2,509,43,3309,0,0,6,269,4,90,0,1,0,0,0,0,58,1189,3,167,0,12,1021,38078,0,0,3,159,0,6,0,3,107,3089,0,19,1,290,1,17,6,418,0,0,11,837,1,67,0,28,49,973,8,267,1,242,0,2,0,1,0,35,0,0,0,7,13,558,1,50,0,2,0,4,2,604,0,0,0,26,43,380,33,956,0,35,0,19,1,6,1,69,26,839,463,22419,62,1406,106,2227,159,2575,1,9,0,1,4,1033,19,197,0,6,1,206,5,20,0,5,0,0,7,332,9,278,0,39,11,4107,3,694,3,269,7,396,0,0,146,3807,0,1,2,56,4,129,1,71,0,8,3,721,0,0,0,9,0,2,0,18,1,20,2,51,0,0,0,4,0,43,2,180,1,85,0,5,0,20,0,24,0,0,2,296,0,0,1,94,0,0,606,5988,0,0,8,218,0,1,0,1,1,51,0,22,0,2,0,48,1,372,0,1,1,47,3,61,0,3,11,585,7,130,0,10,7,1275,0,94,0,0,75,3431,1,317,0,0,24,963,0,0,0,40,551,3438,6,1480,9,288,8,325,0,21,21,379,167,6612,0,0,0,0,3,43,0,0,0,0,0,1,53,3755,16,469,0,94,4,108,8,308,0,0,0,16,0,28,0,176,0,14,0,20,0,13,5,408,0,5,0,0,0,0,121,9235,7,75,0,56,0,2,0,17,1,13,0,59,0,0,0,0,0,3,0,6,0,0,0,1,0,104,0,4,18,1142,0,12,18,767,1,7,0,4,608,51431,2,334,0,0,0,0,3,266,2,562,0,2,1,47,0,1
2020-07-08,23,251,76,1213,3,75,8,439,0,0,1,14,0,0,3,153,49,2833,10,536,8,543,2,133,0,151,0,0,1,502,44,3268,0,0,6,257,3,88,0,0,0,0,0,0,54,1251,3,180,0,12,1047,37772,0,0,4,170,0,6,0,3,117,3006,0,19,1,298,0,15,7,401,0,0,11,886,1,63,0,26,42,713,8,261,1,257,0,2,0,2,0,43,0,0,0,4,15,534,1,51,0,2,0,5,2,670,0,0,0,27,38,462,34,914,0,42,0,19,0,5,1,63,22,817,471,23236,61,1473,104,2274,161,2595,0,9,0,1,4,1084,18,198,0,6,1,203,5,18,0,5,0,0,7,332,9,296,0,39,11,1428,3,650,3,265,7,369,0,0,151,3804,0,1,1,44,4,144,1,71,0,7,3,724,0,0,0,8,0,3,0,23,1,17,2,56,0,0,0,5,0,44,2,181,1,86,0,5,1,19,1,22,0,0,2,305,0,0,1,88,0,0,612,6176,0,0,9,225,0,1,0,1,1,55,0,24,0,2,0,44,1,340,0,1,1,47,3,59,0,3,12,538,8,136,0,8,7,1288,0,91,0,0,73,3291,2,324,0,0,25,970,0,0,0,42,549,3491,6,1693,9,273,7,344,0,22,21,411,161,6610,0,0,0,0,2,38,0,0,0,0,0,1,52,3703,16,448,0,92,4,105,9,320,0,1,0,12,0,40,0,168,0,16,0,21,0,15,5,408,0,6,0,0,0,0,122,9333,5,71,1,56,0,0,1,19,1,11,0,51,0,0,0,0,0,3,0,5,0,0,0,1,0,110,0,7,19,1120,0,12,19,790,0,8,0,4,626,52616,3,330,0,0,0,0,3,278,2,568,0,2,1,52,0,1
2020-07-09,21,269,71,1136,2,75,9,450,0,0,1,12,0,1,0,0,48,2965,11,527,8,540,2,161,0,187,0,0,1,527,45,3174,0,0,6,245,2,87,0,0,0,12,0,0,52,1226,4,185,0,12,1043,36989,0,0,4,194,0,5,0,3,109,3096,0,23,1,352,0,15,7,376,0,0,11,942,1,63,0,34,37,679,7,263,2,251,0,2,0,3,1,49,0,1,0,5,15,521,1,51,0,1,0,4,2,761,0,0,0,31,36,553,36,941,0,62,0,19,0,5,2,65,16,752,484,24037,61,1620,103,2272,171,2514,1,11,0,0,5,1138,15,200,0,5,1,223,5,19,0,5,0,0,7,332,8,291,0,36,11,1739,3,602,3,291,7,370,0,0,153,3980,0,2,2,94,5,158,1,72,0,7,3,712,0,0,0,14,0,5,0,31,1,20,2,64,0,0,0,5,0,46,1,197,1,86,0,6,0,22,0,16,0,0,2,301,0,0,2,74,0,0,620,6253,0,0,9,217,0,0,0,1,1,58,0,25,0,2,0,46,1,287,0,2,1,47,3,56,0,2,10,520,6,135,0,9,7,1310,0,96,0,0,72,3100,2,306,0,0,25,997,0,0,0,48,553,3492,6,1850,8,258,8,356,0,21,21,435,165,6573,0,0,0,0,2,38,0,0,0,0,0,1,50,3674,13,398,0,88,3,104,9,307,0,2,0,11,0,38,0,159,0,22,0,20,0,13,5,422,0,13,0,0,0,0,125,10040,6,73,1,53,0,0,1,21,1,9,0,50,0,0,0,0,0,3,0,5,0,0,0,1,0,106,0,8,19,1097,0,14,21,781,1,8,0,4,670,53455,3,355,0,0,0,0,3,300,2,587,0,2,1,59,0,2
2020-07-10,22,267,72,1075,2,75,8,453,0,0,1,19,0,1,0,0,48,3039,11,512,8,532,3,182,0,185,0,1,1,518,44,3150,0,0,6,230,2,90,0,1,0,12,0,0,55,1250,4,206,0,5,1032,37392,0,0,4,210,0,6,0,0,104,3026,0,22,1,362,0,16,8,365,0,0,13,967,0,67,0,33,34,623,7,268,2,258,0,2,0,3,1,50,0,1,0,5,16,546,0,46,0,1,0,4,3,635,0,0,0,35,34,556,37,904,1,64,0,11,0,5,2,64,21,705,495,24657,62,1665,100,2349,170,2470,1,13,0,0,5,1205,15,208,0,5,1,266,4,20,0,4,0,0,7,332,9,293,1,30,11,1534,4,568,4,323,7,433,0,0,164,4467,0,1,1,85,6,178,1,75,0,7,3,701,0,0,0,21,0,6,0,36,1,19,2,61,0,0,0,5,0,47,1,233,2,82,0,7,0,30,1,17,0,0,2,291,0,0,2,71,0,0,621,6275,0,0,9,211,0,0,0,1,1,51,0,25,0,3,0,45,0,199,0,2,1,47,2,51,0,2,12,537,6,141,0,8,7,1384,0,94,0,0,82,3494,2,317,0,0,24,1037,0,0,0,55,549,3435,11,1797,8,259,7,360,0,24,20,459,165,6560,0,0,0,0,2,38,0,0,0,0,0,1,50,3526,15,352,0,84,3,103,10,318,0,3,0,13,1,45,0,162,0,21,0,20,0,13,3,480,0,55,0,0,0,0,130,10509,6,74,1,49,0,0,1,24,1,9,0,57,0,0,0,0,0,3,0,6,0,0,0,0,0,97,0,8,20,1073,0,14,19,773,1,7,0,5,691,55842,4,376,0,0,0,0,3,324,2,558,0,2,1,49,0,2
2020-07-11,24,242,70,1018,2,79,8,459,0,0,1,17,0,1,0,0,47,3162,12,499,8,531,3,222,1,193,0,1,1,516,44,3064,0,1,6,214,2,90,0,1,1,26,0,1,54,1304,4,251,0,5,1029,37549,0,0,4,214,0,7,0,0,98,2883,0,31,1,373,0,16,7,359,0,0,13,990,0,67,0,33,37,811,6,269,1,283,0,2,0,3,1,51,0,1,0,6,17,531,0,46,0,1,0,5,3,694,0,0,0,37,32,585,36,871,0,68,0,11,0,3,3,69,20,666,486,25194,64,1697,98,2406,175,2463,1,15,0,0,5,1255,13,201,0,4,1,281,4,20,0,4,0,2,7,369,9,288,0,29,11,1583,3,564,4,307,7,474,0,0,168,4606,0,1,1,85,6,191,1,83,0,7,3,679,0,0,0,21,0,7,0,45,1,18,2,57,0,0,0,5,0,52,1,264,2,93,0,7,0,33,0,15,0,0,2,246,0,0,3,64,0,0,623,6158,0,0,9,219,0,0,0,1,1,63,0,24,0,2,0,42,1,175,0,2,1,47,2,54,0,2,13,546,6,149,0,7,6,1370,0,88,0,0,83,3370,3,299,0,0,25,1050,0,0,0,62,549,3376,12,1770,8,257,7,379,0,30,20,500,168,6555,0,0,0,0,2,38,0,0,0,0,0,1,46,3364,15,344,0,88,2,106,11,321,0,3,0,12,1,41,0,160,0,21,0,21,0,13,3,480,0,62,0,0,0,0,135,10887,6,74,1,47,0,0,1,25,1,8,0,50,0,0,0,0,0,4,0,5,0,0,0,0,0,96,0,8,20,1053,0,12,21,759,1,8,0,4,750,57888,4,401,0,0,0,0,3,347,1,514,0,2,1,46,0,2
2020-07-12,21,214,74,974,2,80,8,465,0,0,1,23,0,1,0,0,48,3193,12,480,8,531,3,245,0,200,0,1,2,511,43,3054,0,1,6,197,2,99,0,1,1,26,0,1,53,1270,4,274,0,17,1033,37375,0,0,3,216,0,7,0,0,96,2787,0,35,2,371,0,16,7,342,0,0,15,1015,0,67,0,26,38,845,6,271,1,285,0,2,0,3,1,52,0,1,0,6,17,531,0,46,0,1,0,5,2,633,0,0,0,41,30,603,39,872,0,76,0,11,0,3,4,55,19,592,497,25834,62,1707,97,2432,180,2409,1,14,0,0,6,1313,13,207,0,4,1,310,11,29,0,2,0,2,7,369,9,284,0,25,27,1383,3,543,4,317,8,534,0,0,178,4762,0,1,1,89,5,194,1,82,0,8,3,708,0,0,0,22,0,7,0,66,2,19,1,55,0,0,0,5,0,58,0,275,3,107,0,8,0,38,0,12,0,0,2,219,0,0,2,68,0,0,624,6129,0,0,8,224,0,0,0,1,1,63,0,24,0,3,0,53,1,145,0,1,1,47,1,58,0,2,14,550,6,152,0,7,6,1405,0,88,0,0,72,2830,3,279,0,0,23,1069,0,0,0,74,558,3373,34,1715,8,277,7,374,0,33,19,509,168,6536,0,0,0,0,2,38,0,0,0,0,0,1,44,3250,15,314,0,88,2,105,12,318,0,3,0,13,1,38,0,166,0,20,0,20,0,9,3,480,0,77,0,0,0,1,126,11356,6,69,1,49,0,0,1,21,0,5,0,48,0,0,0,0,0,4,0,6,0,0,0,1,1,94,0,11,20,1034,0,12,19,740,1,7,0,4,771,58985,4,425,0,0,0,0,3,328,1,473,0,2,1,46,0,3
